889502600642445312,week nasa marscomet isscargo eclipse spacewalk .   NASA; MarsComet;ISScargo;eclipse;spacewalk ,2.0
889502986799632390,view eclipse2017 host eclipse view party ticket .    Eclipse2017;eclipse https://go.bna.city/2t6y3cz,1.0
889503563415773185,interesting spectroscopic plate sun corona dated 28 1900 eclipse eclipse2017 .    eclipse;Eclipse2017 ,2.0
889504611064610816,solar eclipse offer million chance citizen science update million people student .    Solar;Eclipse http://fb.me/9kDt9uUjU,2.0
889506068912640001,thank incredible feedback total solar eclipse documentary august21 .    solar;eclipse;August21 https://twitter.com/ErylCsAll/status/888735313513893889,1.0
889509188145119233,4 week away people plan eclipse image ill repost comparison various exposure 1979 eclipse oregon .    eclipse ,2.0
889511317752737794,think excellent youre hold educational event upcome eclipse info visit .    eclipse https://lasikomaha.com/total-solar-eclipse-of-august-21-2017/,1.0
889511686964744192,eclipse missourus .    eclipse;Missouri https://twitter.com/KC_Area_Events/status/889507242155835393,2.0
889513786385813505,dennisrhands periscope let talk astronomy 724 mercury eclipse .    Periscope;mercury;eclipse https://www.pscp.tv/w/bES91jFXZ0VnYWdYcEdZS3Z8MUJSS2p5RFdYalZ4d6easAJnBzL_CGor7uS2tr6EfEo8rcZTsTUmIH1DUgml,2.0
889514648994709504,midwest university harness research potential upcome solar eclipse .   Midwest;Universities; eclipse http://www.stltoday.com/news/local/education/universities-harness-research-potential-of-upcoming-solar-eclipse/article_e9be3f2b-35a4-5949-960a-eae2395bfebd.html,2.0
889514771564941312,america celebrate total solar eclipse august 21 2017 .    Eclipse http://buff.ly/2tD3wbn,1.0
889516385906286594,art center exhibit revolve aug 21 eclipse larry wilson eclipse . Larry;Wilson;   eclipse http://www.dailynews.com/opinion/20170721/at-art-center-exhibit-it-all-revolves-around-aug-21-eclipse-larry-wilson,2.0
889516429325864962,great quote see eclipse regret dont .    eclipse http://billingsgazette.com/lifestyles/recreation/want-to-view-the-solar-eclipse-here-are-some-ways/article_24eb46a7-14e8-5b8c-91de-6dbc960086db.html?utm_medium=social&utm_source=twitter&utm_campaign=user-share,2.0
889518309519101953,look isorated eclipse view glass vancouver area 350 .    eclipse https://www.londondrugs.com/celestron-solar-shades---single---44400/L9366022.html,2.0
889521035674046465,eclipse information send august utility billing week .    Eclipse http://fb.me/8TQyML06a,1.0
889523158327459842,eclipse crash course know youre view nebraska consider .    Eclipse http://bit.ly/2vy2wlY,2.0
889523186718715904,eclipse bring chaos oregon forest mountain outdoors eclipse .    outdoors;eclipse http://buff.ly/2uU2RlY,1.0
889523810248032257,icymi eclipse 2017 discussion astrophysicist jack singal available podcast . Jack;Singal;   Eclipse http://kbnd.com/podcasts/your-town,2.0
889524081829314560,do hurt feeling eclipse .    eclipse ,2.0
889524533782126592,month ready great american eclipse august 21st online guide .    American;Eclipse http://astro.ucr.edu/eclipse2017/,1.0
889525416297476096,cancin para la resistencia cultura 24jul vzladicelaconstituyentenova eclipse royster .    cultura;24Jul;VzlaDiceLaConstituyenteNoVa;eclipse;royster https://m.youtube.com/watch?v=MMWtJ3aXQvY&feature=youtu.be,2.0
889525611386912768,protect eye watch solar eclipse solar eclipse earth .    solar;eclipse;earth http://po.st/3LkD03,2.0
889526903383740417,solar eclipse glass 500pc darker lens httpstco0nmxk4kuqx .    Solar;Eclipse;Glasses;500Pcs;Darker;Lens http://www.ebay.com/itm/Solar-Eclipse-Glasses-500Pcs-Darker-Lens-Kids-Aullt-CE-ISO-Approved-Eye-Safe-/112487922551?ssPageName=STRK:MESE:IT;http://ow.ly/VmJP30dLsAQ,2.0
889528873175597057,go wear shirt nxtlosangele eclipse .    NXTLosAngeles;Eclipse ,2.0
889529383400214528,solar eclipse glass 10pc darker lens kid aullt ce iso approve eye safehttpstcotjvo1mtu4j .    Solar;Eclipse;Glasses;10Pcs;Darker;Lens;Kids http://www.ebay.com/itm/Solar-Eclipse-Glasses-10Pcs-Darker-Lens-Kids-Aullt-CE-ISO-Approved-Eye-Safe-/112487907337?ssPageName=STRK:MESE:IT;http://ow.ly/AiZe30dLtko,2.0
889529550115352576,entrate aqu todo lo que debes saber sobre el eclipse solar que se ver en mxico .    Entrate;eclipse http://goo.gl/NfLFoo,2.0
889529742986268674,new video eclipse nsfw .    Eclipse http://vimeo.com/226179609,2.0
889529804537638917,make sure protect eye eclipse use appropriate eye wear issue iso 123122 .   ISO; eclipse ,2.0
889532757461938176,onde ver o eclipse total sol dica aqui eclipse americaneclipse eclipsetotal .    eclipse;AmericanEclipse;eclipsetotal http://www.togoblogs.com.br/viajante-hiper/eclipse-total-do-sol/,2.0
889536019816730625,pub crme clipsemur aixenprovencesocit cirage franais1881cirage emblmatique utilis par les poilus lors la guerre 1418 .    clipseMur;AixenProvenceSocit ,2.0
889536140235198468,great american eclipse eclipse2017 eclipse murphy .    Eclipse2017;Eclipse;Murphy ,1.0
889536387329933313,icymi planetarium coordinator david mue appearance eclipse story friday night . David;Mues;   ICYMI;eclipse http://cbsloc.al/2gXqyDP,2.0
889537146390028289,nasa scientist hope eclipse viewer help study planet help just download app greatamericaneclipse .   NASA; eclipse;greatamericaneclipse https://twitter.com/NASAGO/status/889513005700042753,2.0
889537795336806400,nasa scientist say eclipse viewer help study earth downloading app .    NASA;eclipse http://www.kezi.com/clip/13519692/video-phone-app-gathers-data-for-nasa;https://twitter.com/NASAGO/status/889513005700042753,2.0
889538167266656256,nasas epic camera image aug 21 eclipse help better understand earth energy .   NASA; eclipse https://go.nasa.gov/2gNLgWK,1.0
889538788959162373,nasasun nasa epic camera image aug 21 eclipse help better understand earth energy .   NASA; eclipse https://twitter.com/i/web/status/889538167266656256,1.0
889539137208037377,saw delta formation 10 chrome sphere fly low annular eclipse live gulfbreeze 2001 stanleykubrick .    eclipse;GulfBreeze;StanleyKubrick ,2.0
889541429726466049,wnc total solar eclipse august 21 2017 solareclipse2017 eclipse asheville .   WNC; SolarEclipse2017;Eclipse;Asheville http://www.wnctimes.com/outdoors/2962-wnc-total-solar-eclipse-august-21-2017.html,1.0
889541634446073859,2017 eclipse countdown use clip time step shadow eclipse fortheloveoflearning ade2017 .    clips;eCLIPSe;ForTheLoveOfLearning;ADE2017 ,2.0
889542340993572864,maybe blog deploy modelbased dsl cli support eclipse plugin kinda hard time make work .    Blog;DSL;Eclipse ,2.0
889543560437133312,like eclipse anticipation proclamation .    eclipse ,2.0
889545520359907330,do say eclipse 100 year ago clemson eclipse2017 clemsoneclipse .    eclipse;Clemson;Eclipse2017;ClemsonEclipse http://fb.me/8FnLKJtCU,2.0
889546983366680581,nasa recommend safety tip view august solar eclipse .   NASA; recommends;solar;eclipse http://bit.ly/2uPRqeU,2.0
889547221347299328,prediction monday 7 august 2017 lunar eclipse sturgeon moonlunareclipse fullmoon astrologyhttpstcooccn0ddbfm .    Predictions;Eclipse;FullMoon;AstrologyhttpstcooCcn0ddbFM https://www.magicalrecipesonline.com/2017/07/predictions-monday-7-august-2017-lunar-eclipse-sturgeon-full-moon.html,2.0
889549391882833920,tempt eclipse binoculars eclipse tee women cut .    eclipse ,2.0
889552495214809088,dont catch eclipse view party eclipse tee eclipse ibelievewhatiwear .    Eclipse;ibelievewhatiwear https://complimentees.com/collections/all,2.0
889552686143721474,dcone36 say theres eclipse today do mishearsolar eclipse august 21 2017httpstcotqy1zlsetx .    eclipse https://g.co/kgs/n5kJbT,2.0
889554153420316672,eclipse come .    Eclipse ,2.0
889555308657475584,totally begin exactly 4 week minute 238pm edt mon 821 nwsgsp eclipse ncwx scwx gawx .    Eclipse;ncwx;scwx;gawx https://twitter.com/NOAA_SOS/status/889551979017637888,2.0
889557925756149760,chef fish eclipse galleychef dinerchefheidi .    Eclipse;galleychef;dinerchefheidi ,2.0
889558512136843268,like moon im world shine brilliantly throw best shade damn planet see eclipse .    moon;world;shine;shade;eclipse ,2.0
889558771726401536,fantastic advice enjoy eclipse 1878 .    eclipse https://www.brainpickings.org/2013/11/01/solar-eclipse-maria-mitchell/,2.0
889560439234998273,entrate aqu todo lo que debes saber sobre el eclipse solar que se ver en mxico .    Entrate;eclipse http://goo.gl/NfLFoo,2.0
889560789245407233,oh man im hearing hotel 100 percent book eclipse chsnew .    eclipse;chsnews ,2.0
889560845939879936,hear total solor eclipse happen month follow guide .    heard;total;solor;eclipse;next;month;guide http://fb.me/8ZWaHwjHT,2.0
889560933537726464,ready solareclipse2017 cool webapp simulate eclipsehttpstco6iapxvnis5nationaleclipse .    SolarEclipse2017;Eclipsehttpstco6iapXVnis5NationalEclipse https://eyes.jpl.nasa.gov/eyes-on-eclipse-web-app.html,2.0
889562186825248768,eclipse total sol agosto2017 lo que necesitas saber noticias el tiempo va. .    Eclipse;Agosto2017 https://noticias.eltiempo.es/eclipse-total-de-sol-2017-lo-que-necesitas-saber/,2.0
889563275712528384,astrology mar sun eclipse mercury watchout .    astrology;Mars;Sun;Eclipse;Mercury;WatchOut ,2.0
889566391396913152,pensee eclipse playlisted chillone chill listen chill radio live .    Pensees;eclipse;chillone;chill http://chillone.com,2.0
889567407936811009,northwest citizen scientist help track solar eclipse science .    solar;eclipse;Science http://bit.ly/2utYmM9,2.0
889567687021662210,eclipse nasa know .    Eclipse;nasa http://fb.me/HMikTl4Q,2.0
889567856836435969,meh just catch oneconvenient eclipse eclipse .    eclipse;eclipse https://eclipse.gsfc.nasa.gov/SEgoogle/SEgoogle2001/SE2024Apr08Tgoogle.html;https://twitter.com/FiveThirtyEight/status/889563333191319552,2.0
889567875249442817,time run make plan eclipse smoky mountain .    Eclipse http://www.visitmysmokies.com/blog/smoky-mountains/total-solar-eclipse-2017-smoky-mountains/,2.0
889568377693405184,dont dark answer burn question august eclipse .    Eclipse http://ow.ly/BVkR30dSlyQ,2.0
889568463659970560,want great view eclipse levenhuk binoculars fit spectrum telescope solar filter scopedawg .    eclipse;Scopedawg http://ow.ly/15lw30dJvko,2.0
889569645530951681,solar eclipse glass darker lens kid aullt ce iso approve eye safehttpstco70vj2j09pz .    Solar;Eclipse;Glasses;Lens http://www.ebay.com/itm/Solar-Eclipse-Glasses-20Pcs-Darker-Lens-Kids-Aullt-CE-ISO-Approved-Eye-Safe-/112487902149?ssPageName=STRK:MESE:IT;http://ow.ly/OJtx30dLsdd,2.0
889572928336965632,81 learn eclipse detail drink w author denni schatz scicomm . Dennis;Schatz;   eclipse;scicomm http://nwscience.org/events/1708101-schatz-eclipse/,2.0
889574924930605056,vulture start eat end sightsee change eclipse august 22nd rocky trading day .    Eclipse ,1.0
889576934031728640,emptiness gtgtgt shop minimal space black white future typeface moon planet eclipse confefe .    minimal;space;black;white;future;typeface;moon;planet;eclipse;confefe ,2.0
889577477269532672,view solar eclipse safely eclipse visionforlife .    eclipse;visionforlife http://hubs.ly/H07XW0C0,2.0
889577486153113600,e fixa o olhar fico te olhar pabllovittar ko eclipse pride eclipse tubaro .    PablloVittar;KO;Eclipse;Pride https://www.instagram.com/p/BW8S3DdBg6a/,2.0
889577586908516352,android softwareengineer ft c2c daly city can area agile eclipse git jira objectorient restful ux .    Android;SoftwareEngineer;Agile;Eclipse;Git;JIRA;ObjectOriented;Restful;UX https://goo.gl/CMnr5i,2.0
889579032794337281,unconditioned spirit trap condition like sun eclipse .    spirit;sun;Eclipse ,2.0
889579238516555776,know exactly coco eclipse tap link bio shopgt wonderwoman sweettropicaldream .    eclipse;wonderwoman;sweettropicaldream ,2.0
889580961473724418,ecommerce eclipse event aug 21 myrtlebeach reserve oceanfront room july 28 success .    Ecommerce;eclipse;MyrtleBeach;success http://futurebillionaires.org,1.0
889581255108513792,solar eclipse observe oregon south carolina august 21st darkness noon put amp earth cosmic context .    Solar;eclipse https://twitter.com/jamesasali/status/889283008162877440,1.0
889581726032199681,thats smart getmoredone timesave eclipse .    GetMoreDone;TimeSave;Eclipse ,2.0
889581767425961984,total solar eclipse august 21less 1 month away kind question eclipse .    eclipse ,1.0
889582255399686144,solar eclipse 82117 triblend graphic teeeclipse graphictee riverimprintsto view gtgt .    graphictee;riverimprintsTo http://ow.ly/LVkT30dN9hr,2.0
889583188443619333,solar eclipse printable worksheet homeschool science teacher hsmomma eclipse solareclipse2017 .    Printable;homeschool;science;teachers;HSMommas;eclipse;SolarEclipse2017 https://goo.gl/skXyF3,2.0
889583640786722817,august solar eclipse smartphoneread httpstcocpzeq7dz8pnasa eclipse august21 .    eclipse;august21 https://firenewsfeed.com/news/287208,2.0
889584475583250432,go cgi upcome eclipse cause ill really piss phelpsvsshark .    CGI;eclipse;PhelpsVsShark ,2.0
889586735088373762,new eclipse rv village togwotee lodge bring rv camp near teton thatswy .   Togwotee;Lodge; Eclipse;thatswy http://bit.ly/2gY1Ine,2.0
889586782278344704,eclipse .    Eclipse http://fb.me/11MR1UgNt,2.0
889587381107658753,official albany want alert eclipse viewer pertinent info texting app totalsolareclipse .    eclipse;TotalSolarEclipse http://www.kezi.com/story/35958306/eclipse-viewers-urged-to-download-texting-apps-to-keep-family-safe,2.0
889588520414851072,hotel search increase anticipation eclipse lifetime .    eclipse http://ow.ly/X5lf30dSvNW,2.0
889588524869091334,solar eclipse glass darker lens kid aullt ce iso approve eye safehttpstco70vj2j09pz .    Solar;Eclipse;Glasses;Darker;Lens;Kids;Aullt;CE;ISO;Approved;Eye;Safehttpstco70vJ2j09pZ http://www.ebay.com/itm/Solar-Eclipse-Glasses-20Pcs-Darker-Lens-Kids-Aullt-CE-ISO-Approved-Eye-Safe-/112487902149?ssPageName=STRK:MESE:IT,2.0
889589005494386688,think im late game catch eclipse bug gon na nerd month .    eclipse;nerd ,2.0
889590358618886144,parent amp educator check space racer eclipse site good activity amp info stem steam .    Eclipse;STEM;STEAM https://augusteclipse.com/,2.0
889591273035898882,clear calendar solar eclipse httpstcomlehdyrs7y science .    calendar;solar;eclipse;Science http://bit.ly/2ur2Ymc,2.0
889593529735012352,ativae luz 24072017 eclipse2017 eclipse gate portai light luz .    Eclipse2017;eclipse;gates;portais;light;luz http://www.sementesdasestrelas.com.br/2017/07/ativacoes-de-luz-24072017.html?m=1,2.0
889593550664601600,entrate aqu todo lo que debes saber sobre el eclipse solar que se ver en mxico .    Entrate;eclipse http://goo.gl/NfLFoo,2.0
889595554560454657,build stem learning solar eclipse thanks astronomer border .    STEM;solar;eclipse http://buff.ly/2t5ExIy,2.0
889596582521262080,identify zero circulartheory eclipse .    circulartheory;eclipse http://bit.ly/2uskoyw,2.0
889597100262019072,wait 2 1 eclipse disclosure mtshasta telo adama f2b .    Eclipse;Disclosure;MtShasta;Telos;Adama;F2B https://www.eclipseofdisclosure.com/,2.0
889597469977448448,visit travel kentucky eclipse northamericaneclipse roadtrip .    eclipse;northamericaneclipse;roadtrip https://interstate411.us/eclipse-2017,2.0
889597683341680641,want know safely watch eclipse little complicated just buy eclipse glass .    eclipse https://www.sciencenewsforstudents.org/article/how-safely-watch-solar-eclipse,1.0
889597747841597442,safe way look eclipse indirectlyhttpstcozczbvali1e .    eclipse http://www.jhnewsandguide.com/news/health/protective-spectacles-are-a-must-for-eclipse/article_cd6ef33f-4250-543d-8ac7-6d79e892e42f.html;https://www.nasa.gov/press-release/nasa-recommends-safety-tips-to-view-the-august-solar-eclipse,2.0
889598511553163264,eclipse ready schedule event preorder signature cookeville tshirt ckvlsee .    eclipse;ckvlsee http://bit.ly/fbCKVLSee,2.0
889598982330003457,let science sht eclipse2017 eclipse .    science;Eclipse2017;Eclipse https://twitter.com/NASA/status/889155603863658496,2.0
889600890243612672,waitlist god smile today score charleston campsite eclipse amp get select nasasocial launch .    eclipse;NASASocial ,2.0
889600964528701440,bendigo jockey tom cannon sr winner eclipse stake 1886 eclipse bendigo sandown . Bendigo;Tom;Cannon;Sr.;   Eclipse;Bendigo;Sandown http://www.ebay.com/itm/142455694701,2.0
889603962529353732,stress use sunglass watch solar eclipse august 21st eclipse2017 .    eclipse;Eclipse2017 http://www.fox23.com/news/trending-now/your-eyes-will-fry-under-normal-sunglasses-during-2017-eclipse-heres-why/567824957,1.0
889604429212680192,apparently august 21st go excellent day big end world party eclipse .    Eclipse https://twitter.com/voxdotcom/status/889602356890845184,1.0
889605416459550720,sign sign sign eclipse .    eclipse ,2.0
889606756027908096,try run try encounter error playwithdocker eclipse moby .    playwithdocker;eclipse;moby http://play-with-docker.com,2.0
889608892933603329,watch greatamericaneclipse best solar eclipse glass filter .    GreatAmericanEclipse;Eclipse http://bit.ly/2uqiQp0,2.0
889608965788717056,wait date diary eclipse cerocnight dance silc .    eclipse;cerocnights;Dancing;silc ,2.0
889610234637033472,collection far jeffreestarcosmetic skinfrost lipscrub velourliquidlipstick chrome collection eclipse daddy .    jeffreestarcosmetics;SkinFrost;lipscrub;velourliquidlipstick;chrome;collection;Eclipse;Daddy ,2.0
889610925107548161,eclipse 2017 say eclipse 2017 fun wear eclipse eclipse 2017eclipse august .    eclipse;2017eclipse;august https://www.bonfire.com/eclipse-2017/,2.0
889611130632536064,hybrid solar eclipse kenya eclipse solar hbrido sobre kenia va eclipse kenya astrophotography . Kenia;   Eclipse;Kenya;Astrophotography https://apod.nasa.gov/apod/ap170724.html,2.0
889612611494563841,wallpaper do hope like ahh youre amazing ring embermoon eclipse freetheflame .    EmberMoon;Eclipse;FreeTheFlame ,2.0
889613748624863233,have eclipse party kona great way cool wait big moment eclipse konawillcoolya .    eclipse;KonaWillCoolYa ,2.0
889613785069215744,eclipse mug kiln hubby say sunflower say eclipse mugshotmonday eclipse eclipsemug .    mugshotmonday;eclipse;eclipsemug http://ift.tt/2urIQBX,2.0
889613833379225600,white sun cloud rain scrub white daybreak girl accident eclipse .    scrub;white;daybreak;girl;with;accident;eclipse http://www.1clickemoji.com/4625,2.0
889613973070508032,wow astronoma astronomo ciencia cielo noticia eclipse cdmx mexico lunesdeganarseguidore .    astronoma;astronomos;ciencia;cielo;noticias;eclipse;cdmx;mexico;LunesDeGanarSeguidores https://twitter.com/XolotlShop/status/889575994629263360,2.0
889615165905391616,1970 eclipse just big event show world largest hog daily tar heel nc .    eclipse;NC https://medium.com/k%C3%BChner-kommentar/from-idle-fears-and-gloomy-forebodings-of-evil-to-megamovies-and-science-72c575ef1849,2.0
889616861737955328,dont blindside eclipse snip warren record warrenton nc 1970 . Warren;Record;   eclipse https://medium.com/kühner-kommentar/from-idle-fears-and-gloomy-forebodings-of-evil-to-megamovies-and-science-72c575ef1849,2.0
889621107803914241,watch solar eclipse nature mdc conservation area jefferson city mo july 24 .    WATCH;SOLAR;ECLIPSE;NATURE;MDC https://goo.gl/fb/4eSVmb,2.0
889622033545527296,metallica blacken lyric eclipse .   Metallica; Eclipse https://www.youtube.com/watch?v=Mq5G8NQ5n4A&feature=share,2.0
889622814424170496,hotel kc nebraska stay eclipse watcher .    KC;Nebraska;eclipse https://twitter.com/LodgingMagazine/status/889576138481205248,2.0
889622817599361024,true phantom watch want drama undeadlegion come eclipse near .    Phantom;Undeadlegion;Eclipse ,2.0
889623259016302595,research eclipse history stuff get nostalgic day spend bury bizarre cosmology like tycho geoheliocentric model . Tycho;   eclipse ,2.0
889623809585811457,just send case eclipse kit guide restock amazon demand pick 4 week eclipse .   Amazon; Eclipse http://amzn.to/2pm8P8I,2.0
889624566947098630,aug21 solar eclipse map update online gt eclipse2017 eclipse eclipseglass weather climate space selfie .    Eclipse2017;Eclipse;EclipseGlasses;weather;climate;space;selfie http://eclipse-app.simulationcurriculum.com/,1.0
889625496878809090,100 million travel path aug21 total solar eclipse cross usa map eclipse2017 eclipseglass .    Eclipse;Eclipse2017;EclipseGlasses http://eclipse-app.simulationcurriculum.com/,1.0
889628796080410624,august 21st month away readyeclipse .     http://fb.me/91dHaujma,2.0
889628856088395777,today case eclipse fever let help guide glassesfilter .    eclipse https://smle.us/x-1b7,2.0
889629148020432896,moonshiner brew special eclipse eclipseville whas11 .    Eclipse;Eclipseville http://www.whas11.com/news/eclipse/kentucky-moonshine-distillery-brewing-up-eclipse-cash/459170999,2.0
889629503210827776,time update photography equipment eclipse .    photography;eclipse http://trib.al/nsyQKVT,2.0
889630312644448258,great read eclipse come sure glass watch marketing .    Eclipse;Marketing https://twitter.com/Inc/status/889615714516185088,1.0
889633040233889792,eclipse come undeadlegion tonyd undeadsavior gwyllgus .    Eclipse;Undeadlegion;TonyD;Undeadsavior;Gwyllgi ,2.0
889633510574747649,eclipse come raw .    Eclipse;RAW ,2.0
889635641314750468,im go preface eclipse question w look directly sun time eclipse totality .    eclipse ,1.0
889635982881980416,work 28 day countdownstay tune im excited eclipse2017 eclipse .    Eclipse2017;eCLIPSe ,1.0
889636193515843589,impressive eclipse vide .    eclipse https://twitter.com/NYTScience/status/889635863579303936,2.0
889636382926401536,2017 solar eclipse science star plane radio wave citizen help .   Radio;Waves; Eclipse;Science http://buff.ly/2uKCGxS,1.0
889642072373899264,ask receive ready life change eclipse .    eclipse ,2.0
889645120458559489,eclipse informationoregon .    Eclipse http://fb.me/7p8nTznUa,2.0
889645726485164036,year eclipse .    Eclipse ,2.0
889649241919979520,entrate aqu todo lo que debes saber sobre el eclipse solar que se ver en mxico .    Entrate;eclipse http://goo.gl/NfLFoo,2.0
889650158148956160,youre planning watch upcome eclipse make sure youve get quality eye protection .    eclipse http://bit.ly/2eJ6Vyy,2.0
889650705476321281,hdinsight tool intellij amp eclipse june update azure .    HDInsight;IntelliJ;Eclipse;Azure https://azure.microsoft.com/en-us/blog/hdinsight-tools-for-intellij-eclipse-june-updates/,2.0
889651250936991744,lupopo eclipse c.    eclipse ,2.0
889654751884959745,eclipse 1139100 viewshttpstco97htfb7hfl choreography ver 173690 viewshttpstcoftda7fgkmt .    Eclipse https://youtu.be/_qJEoSa3Ie0;https://youtu.be/TWLBcx21ytU,2.0
889655978915799040,join eclipse august 21st pebblecreekskiarea info come soon facebook page .    eclipse;PebbleCreekSkiArea ,1.0
889658942468628482,entrate aqu todo lo que debes saber sobre el eclipse solar que se ver en mxico .    Entrate;eclipse http://goo.gl/NfLFoo,2.0
889659418186457088,ahead eclipse extraordinary nature event 8 cyclone onceclimatechange .   Cyclones; Eclipse;Nature http://mother-earth.net/natural-disaster/extremely-rare-event-eight-tropical-cyclones-formed-at-once-for-the-first-time-since-1974,2.0
889661479611318272,java eclipse neon java eclipse neon .    Java;Eclipse;Neon http://samancha.com/archives/973,2.0
889665762910101504,eclipse 811228822 .    eclipse ,2.0
889666359562354688,repost eclipsemedcheer amazing eclipse customer secret secretmedspa el .    Repost;eclipse https://www.instagram.com/p/BW87Re0HSot/,2.0
889666564856872960,nasa warn unsafe eclipse glass look iso 123122 company article eclipseglass .   NASA;ISO; eclipse;EclipseGlasses http://wkrn.com/2017/07/20/nasa-says-unsafe-eclipse-glasses-being-distributed/,2.0
889666696600014848,repost eclipsemedeclipse have incredible time tas2017 talk .    Repost;tas2017 https://www.instagram.com/p/BW87bjhHOdY/,2.0
889667097344790528,repost eclipseprpomg look stop eclipse tas2017 thanks .    Repost;Eclipse;TAS2017 https://www.instagram.com/p/BW87nQ7n-0J/,2.0
889667339813134336,repost eclipsemicropenthe eclipse booth capacity today tas2017 .    Repost;eclipse;tas2017 https://www.instagram.com/p/BW87uDonzGj/,2.0
889668736411729920,repost eclipseprpbut let selfie eclipse vega tas2017 .    Repost;eclipse;vegas;TAS2017 https://www.instagram.com/p/BW88XBaHOX_/,2.0
889671142507675648,eclipse adventure nature natureza cool nice force foto fotografia wonderful .    eclipse;show;adventure;nature;natureza;cool;nice;force;foto;fotografia;wonderful https://www.instagram.com/p/BW89dEwAPqq/,2.0
889675109031698432,new solar eclipse glass shades viewer new solar eclipse glass .    NEW;SOLAR;ECLIPSE;GLASSES ,1.0
889679212587737088,eclipse come friend enemy undeadlegion .    Eclipse;Undeadlegion ,2.0
889679337640804352,eclipse look better line eclipse shirt click link profile .    eclipse https://www.instagram.com/p/BW9BLflg1aP/,2.0
889680883178983425,kfvsnews explain year special solar eclipse area .    eclipse http://bit.ly/2utVLSo,2.0
889681623377162241,august solar eclipse smartphone site solar eclipse .    site;solar;eclipse http://www.geekjournal.net/articles/2017/07/the-august-solar-eclipse-on-your-smartphone-120156.html,1.0
889682349365096449,dont f *** walkineclipse 4g63 4g mitsubishieclipse .    4g63;4g;mitsubishieclipse https://www.instagram.com/p/BW9Ci-iAtNGUaa5Pa0EixkrPLkxMdXKbhwERYk0/,2.0
889684283958243332,til aztec believe eclipse turn benevolent god monster pregnant woman stay inside .    Aztecs;eclipse http://www.nationalgeographic.com/archaeology-and-history/magazine/2017/01-02/aztec-midwife-practical-pregnancy-care/,2.0
889690585170182146,feel stressed irritable moody angryhere whyclarity love guidance eclipse retrograde .    love;guidance;eclipse;retrograde https://www.pscp.tv/w/bEViizExMzcyMDI2fDFuQUpFZVhMbWtaSkw-mf65MHBWmfWu4QpmTgMKpgCGJIj42_FA7DPg_J4-6Q==,2.0
889690714552111104,experience solar eclipse august 21manitobaaerospace solar eclipse .    Solar;Eclipse http://fb.me/wj9Dozbo,2.0
889691144967389186,g look isorated eclipse view glass vancouver area 350 .    eclipse https://plus.google.com/105201176373156907412/posts/5hv3toQrqmJ,2.0
889696809068752896,excited august eclipse learn photograph .    August;eclipse;photograph http://ow.ly/mZpu30dRw92,2.0
889697530690375680,look 1 solar eclipse glassesshade 14 goggles safe direct sun viewing .    1;Solar;Eclipse;Goggles;Safe;Direct https://goo.gl/fb/tDLVdP,2.0
889698766651084800,omfffggggg favorite highlighter time eclipse .    Eclipse ,2.0
889704567843246080,amazing eclipse photo .    eclipse https://apod.nasa.gov/apod/ap170724.html,2.0
889705287720067072,bit understand cullen idea truly good areto core jacob eclipse . Jacob;  Cullens; eclipse ,2.0
889706029574967296,america celebrate total solar eclipse august 21 2017 .    Eclipse http://buff.ly/2uYbpZi,1.0
889707732042883073,great night w hearing eclipse chaser denver 1878 total eclipse sun eclipse2017 .    Eclipse;Denver;ECLIPSE2017 ,2.0
889707840150970368,nasa want record solar eclipse datahttpstcogw7ygowkz5 marketing seo makeyourownlane defstar5 cr spdc love blog .   NASA; Eclipse;Marketing;SEO;makeyourownlane;defstar5;CR;spdc;love;blog http://crwd.fr/2unZuRi,2.0
889709554514231296,year ago use white glove touch blanket twilight eclipse .    twilight;eclipse https://www.instagram.com/p/BW9O60vAgfc/,2.0
889711046184771586,eclipse2017 science eclipse .    Eclipse2017;science;Eclipse https://twitter.com/nwsseattle/status/889706124215058433,2.0
889712106811084800,soon eclipse eclipse2017 eclipse17 2017eclipse greatamericaneclipse hiawathaeclipse2017 hiawathaeclipse browncountyblackout .    Eclipse;Eclipse2017;Eclipse17;2017Eclipse;GreatAmericanEclipse;HiawathaEclipse2017;HiawathaEclipse;BrownCountyBlackout ,2.0
889713124009488384,termina una etapa en mi vida y empieza una nueva esta si que fue larga y lenta pero confio en mi confioenmi eclipse .    confioenmi;Eclipse ,2.0
889714297462562816,message collective 24 2017ascension dayoutoftime lionsgate eclipsehttpstcoyfrwqnggnx .    DayOutOfTime;LionsGate;EclipsehttpstcoyFRWQnggNx https://carolineoceanaryan.com/2017/07/24/a-message-to-lightworkers-july-24-2017/,2.0
889716867807535104,maxpetrucci steffen schulz eclipse marketing seo makeyourownlane . Steffen;Schulz;   MaxPetrucci;eclipse;marketing;seo;makeyourownlane https://goo.gl/fb/Nuy2b8,2.0
889716868264726528,dont hotel reservation solar eclipse view winery traveloregon .    eclipse;traveloregon http://ow.ly/VCI230bjYqA,2.0
889721720126525440,repost eclipsemicropencheer tas2017 team great tradeshow eclipse .    Repost;tas2017;tradeshow;eclipse https://www.instagram.com/p/BW9UdG6Hubg/,2.0
889722543191576576,turbo connect dsm eclipse cone intakemanifold intake birthday .    Dsm;Eclipse;Cone;IntakeManifold;Intake;Birthday https://www.instagram.com/p/BW9U0s-FB2Z/,2.0
